ID,SMILES,Mutagenicity
619-25-0,OCc1cccc(c1)[N+](=O)[O-],non-mutagenic
95-65-8,Cc1ccc(O)cc1C,non-mutagenic
143347-57-3,CC12CCC=C(C=O)C1(C2)C=O,mutagenic
123-09-1,CSc1ccc(Cl)cc1,non-mutagenic
10517-47-2,CC(=O)c1ccc(NO)cc1,mutagenic
149-91-7,OC(=O)c1cc(O)c(O)c(O)c1,non-mutagenic
91540-30-6,C=CCN1C2C1c3ccccc3c4ccccc24,mutagenic
16110-14-8,Cc1c2ccc3ccccc3c2cc4ccc(O)c(O)c14,mutagenic
134998-71-3,CCC(CCC(C)O)COC(=O)CCCCC(=O)O,non-mutagenic
99-56-9,Nc1ccc(cc1N)[N+](=O)[O-],mutagenic
98644-23-6,OCc1c2ccccc2c(COS(=O)(=O)O)c3ccc4ccccc4c13,mutagenic
1937-35-5,Nc1ccc2cc(cc(O)c2c1N=Nc3ccc(cc3)c4ccc(cc4)N=Nc5cc(c6ccccc6c5N)S(=O)(=O)O)S(=O)(=O)O,mutagenic
117-10-2,Oc1cccc2C(=O)c3cccc(O)c3C(=O)c12,mutagenic
3159-62-4,OCCCCCCCCCCCCCCCCCC(=O)O,non-mutagenic
125847-46-3,OC1C=Cc2c(ccc3c4ccccc4sc23)C1O,mutagenic
366-29-0,CN(C)c1ccc(cc1)c2ccc(cc2)N(C)C,non-mutagenic
134785-76-5,COC(=O)Nc1nc2cc(ccc2[nH]1)\C(=N\O)\c3ccc(F)cc3,mutagenic
94495-71-3,COc1c(O)c2OC3OC=CC3c2c4OC(=O)C5=C(CCC5=O)c14,mutagenic
113600-15-0,Fc1ccc2cc3c(cc2c1)c4cccc5cccc3c45,mutagenic
78-67-1,CC(C)(N=NC(C)(C)C#N)C#N,non-mutagenic
45021-77-0,C[N+](C)(C)CCCNC(=O)C=C,non-mutagenic
590-46-5,C[N+](C)(C)CC(=O)O,non-mutagenic
111-42-2,OCCNCCO,non-mutagenic
84-60-6,Oc1ccc2C(=O)c3cc(O)ccc3C(=O)c2c1,non-mutagenic
26196-45-2,Nc1cc(c(N)cc1Cl)[N+](=O)[O-],mutagenic
NOCAS_M69,COP(=O)(OC)[C@H](O)C(Cl)(Cl)Cl,mutagenic
67-45-8,[O-][N+](=O)c1oc(\C=N\N2CCOC2=O)cc1,mutagenic
101126-67-4,[O-][N+](=O)c1c(Cl)cc2Oc3cc(Cl)c(Cl)cc3Oc2c1Cl,non-mutagenic
29043-89-8,CCCCOCC=O,non-mutagenic
NOCAS_M574,CCCC[C@@H](CC)COC(=O)\C=C\c1ccc(OC)cc1,non-mutagenic
101910-34-3,CS(=O)CCC(=O)N1C(CSC1c2ccccc2O)C(=O)O,non-mutagenic
94-26-8,CCCCOC(=O)c1ccc(O)cc1,non-mutagenic
87261-28-7,OC1C=Cc2c(ccc3c(c4ccccc4cc23)[N+](=O)[O-])C1O,mutagenic
613-92-3,N\C(=N/O)\c1ccccc1,mutagenic
133-90-4,Nc1cc(Cl)cc(C(=O)O)c1Cl,mutagenic
470-90-6,CCOP(=O)(OCC)O\C(=C/Cl)\c1ccc(Cl)cc1Cl,mutagenic
80324-43-2,Nc1ccc(cc1)N=Nc2cccc(N)c2N,mutagenic
78111-17-8,C[C@@H](C[C@H](O)[C@H]1O[C@@H]2CC[C@@]3(CC[C@@H](O3)\C=C\[C@@H](C)[C@@H]4CC(=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@@H]5O)O4)C)O[C@H]2[C@H](O)C1=C)[C@H]6O[C@@]7(CCCCO7)CC[C@H]6C,non-mutagenic
NOCAS_M360,CC(C)(Oc1ccc(cc1)[C@@H]2CC2(Cl)Cl)C(=O)O,non-mutagenic
57609-64-0,Nc1ccc(cc1)C(=O)OCCCOC(=O)c2ccc(N)cc2,non-mutagenic
91134-58-6,CC(C)COC(=O)\C=C\c1oc(cc1)[N+](=O)[O-],mutagenic
99346-49-3,Oc1cnnc(O)n1,mutagenic
1321-74-0,C=Cc1ccccc1C=C,non-mutagenic
518-47-8,Oc1ccc2c(Oc3cc(O)ccc3C24OC(=O)c5ccccc45)c1,non-mutagenic
97-90-5,CC(=C)C(=O)OCCOC(=O)C(=C)C,non-mutagenic
143-07-7,CCCCCCCCCCCC(=O)O,non-mutagenic
1204-41-7,Cc1ccccc1c2ccc(N)cc2,mutagenic
75-96-7,OC(=O)C(Br)(Br)Br,mutagenic
5907-38-0,CN(CS(=O)(=O)O)C1=C(C)N(C)N(C1=O)c2ccccc2,mutagenic
70585-50-1,OC(=O)c1cc(I)cc2cccnc12,non-mutagenic
NOCAS_M184,ClC(Cl)(Cl)[C@@H]1CO1,mutagenic
106686-67-3,O=S(=O)(Cc1ccccc1)N2C3C2c4ccccc4c5ccccc35,mutagenic
97931-40-3,OC1CCCc2c1c(c3ccc4cccc5ccc2c3c45)[N+](=O)[O-],non-mutagenic
58-56-0,Cc1ncc(CO)c(CO)c1O,non-mutagenic
16156-55-1,CC(C)CCOS(=O)(=O)C,mutagenic
17172-88-2,BrC(C(=O)NCc1ccccc1)c2ccccc2,non-mutagenic
4659-45-4,ClC(=O)c1c(Cl)cccc1Cl,mutagenic
5460-35-5,NC1=CC(=O)C(=O)c2ccccc12,mutagenic
13615-38-8,Cc1cc(c2ccccc2c1)[N+](=O)[O-],mutagenic
421-20-5,COS(=O)(=O)F,mutagenic
38083-17-9,CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2ccnc2,non-mutagenic
58-61-7,Nc1ncnc2c1ncn2C3OC(CO)C(O)C3O,non-mutagenic
630-20-6,ClCC(Cl)(Cl)Cl,non-mutagenic
146795-46-2,[O-][N+](=O)c1cc(cs1)C(=O)Nc2ccccc2[N+](=O)[O-],mutagenic
78-85-3,CC(=C)C=O,mutagenic
790-60-3,O1c2c1c3cc4ccccc4cc3c5ccccc25,mutagenic
1836-77-7,[O-][N+](=O)c1ccc(Oc2c(Cl)cc(Cl)cc2Cl)cc1,mutagenic
NOCAS_M370,CC[C@@H](C)c1ccccc1O,non-mutagenic
2461-43-0,C(Oc1ccccc1Cc2ccccc2)C3CO3,mutagenic
10510-77-7,CC[n+]1c2ccccc2nc3ccccc13,mutagenic
53043-28-0,CC1=CC2=C(C=O)C(=O)[C@](C)(O)[C@H](O)C2=CO1,mutagenic
75586-70-8,C[n+]1c2ccccc2cc3ccc(N)cc13,mutagenic
605-71-0,[O-][N+](=O)c1cccc2c(cccc12)[N+](=O)[O-],mutagenic
3022-61-5,CC(=O)C1c2cccc(O)c2C(=O)c3c(O)cccc13,mutagenic
1746-01-6,Clc1cc2Oc3cc(Cl)c(Cl)cc3Oc2cc1Cl,non-mutagenic
92134-97-9,OCC(O)C(O)C(O)C(O)C1SCC(N1N=O)C(=O)O,non-mutagenic
57-66-9,CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)O,non-mutagenic
96-99-1,OC(=O)c1ccc(Cl)c(c1)[N+](=O)[O-],mutagenic
4205-90-7,Clc1cccc(Cl)c1NC2=NCCN2,non-mutagenic
110-61-2,N#CCCC#N,non-mutagenic
18523-48-3,OC(=O)CN=N#N,non-mutagenic
406-90-6,FC(F)(F)COC=C,mutagenic
136112-69-1,[O-][N+](=O)c1ccc(Nc2[nH]cnc3ncnc23)cc1,non-mutagenic
NOCAS_M361,OC(=O)C[C@H](Cl)C(=O)O,non-mutagenic
2657-25-2,Oc1ccc(cc1)C(=O)\C=C\c2ccccc2,non-mutagenic
109-09-1,Clc1ccccn1,mutagenic
475-54-7,CC1=C(O)C(=C(C(=O)C1=O)C2=C(O)C(=C(C)C(=O)C2=O)O)O,non-mutagenic
2872-48-2,COc1cc(N)c2C(=O)c3ccccc3C(=O)c2c1N,mutagenic
NOCAS_M105,C[C@@H](CN(C[C@H](C)OC(=O)C)N=O)OC(=O)C,mutagenic
105360-93-8,Oc1cc2ccc3cccc4ccc(n1)c2c34,mutagenic
120812-52-4,[O-][N+](=O)c1ccc2ccc3ccc(c4c5CCCCc5c1c2c34)[N+](=O)[O-],mutagenic
999-97-3,C[Si](C)(C)N[Si](C)(C)C,non-mutagenic
963-89-3,Cc1ccc2nc3c(ccc4ccccc34)c(C)c2c1,mutagenic
7627-38-5,ClCc1cnc(Cl)nc1Cl,mutagenic
146795-27-9,COc1cccc(NC(=O)c2csc(c2)[N+](=O)[O-])c1,mutagenic
116-85-8,Nc1ccc(O)c2C(=O)c3ccccc3C(=O)c12,mutagenic
92-52-4,c1ccc(cc1)c2ccccc2,non-mutagenic
71400-33-4,[O-][N+](=O)c1ccc2Oc3cc(ccc3Oc2c1)[N+](=O)[O-],mutagenic
105453-67-6,OC1C(O)c2cc3c(ccc4ccccc34)cc2c5ccccc15,mutagenic
517-82-8,CCC1=C(O)C(=O)c2c(O)c(O)c(O)c(O)c2C1=O,mutagenic
110-85-0,C1CNCCN1,non-mutagenic
138580-44-6,Cc1nc2C(=O)C=CC(=O)c2c3[nH]c4ccccc4c13,mutagenic
54755-20-3,Cc1ccc2c(cccc2c1)[N+](=O)[O-],mutagenic
33100-27-5,C1COCCOCCOCCOCCO1,non-mutagenic
13707-88-5,CC(C)NCC(O)COc1ccccc1CC=C,non-mutagenic
91259-16-4,[O-][N+](=O)c1ccc2ccc3cccc4c5ccccc5c1c2c34,mutagenic
78-34-2,CCOP(=S)(OCC)S[C@@H]1OCCO[C@H]1SP(=S)(OCC)OCC,mutagenic
106-24-1,CC(=CCC\C(=C\CO)\C)C,non-mutagenic
89-61-2,[O-][N+](=O)c1cc(Cl)ccc1Cl,mutagenic
7083-63-8,Nc1cccc2Cc3ccccc3c12,mutagenic
39932-99-5,CC12CCC3C(CCC4CC(O)CCC34C)C1CCC(=O)N2,non-mutagenic
4465-94-5,OCCCNP(=O)(O)N(CCCl)CCCl,mutagenic
115-20-8,OCC(Cl)(Cl)Cl,mutagenic
149862-55-5,CCCCNc1snc2ccccc12,non-mutagenic
103-70-8,O=CNc1ccccc1,non-mutagenic
29743-15-5,CCCCOc1ccc(\C=N\c2ccc(CC)cc2)cc1,mutagenic
490-91-5,CC(C)C1=CC(=O)C(=CC1=O)C,non-mutagenic
766-40-5,OC1OC(=O)C(=C1Cl)Cl,mutagenic
396-30-5,Fc1ccc2ncccc2c1,mutagenic
100-13-0,[O-][N+](=O)c1ccc(C=C)cc1,mutagenic
52101-36-7,COC(=O)c1occ(c2ccccc2)c1c3ccccc3,non-mutagenic
25843-45-2,CN=[N+](C)[O-],mutagenic
30039-44-2,CCC(=O)OCc1ccc(cc1)[N+](=O)[O-],mutagenic
88-85-7,CCC(C)c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-],non-mutagenic
83996-50-3,CCOC(=O)[C@H](CCSC)NC(=O)[C@H](Cc1cccc(c1)N(CCCl)CCCl)NC(=O)[C@@H](N)Cc2ccc(F)cc2,mutagenic
23102-68-3,O1C2C1c3cscc3c4cscc24,mutagenic
62895-88-9,CC(C)OC(=O)c1cc(Cc2ccc(N)c(c2)C(=O)OC(C)C)ccc1N,non-mutagenic
113163-21-6,OC1C=Cc2c(ccc3cccnc23)C1O,mutagenic
25082-33-1,c1ccc2cc3c(ccc4ccncc34)cc2c1,mutagenic
1143-38-0,Oc1cccc2Cc3cccc(O)c3C(=O)c12,non-mutagenic
479-27-6,Nc1cccc2cccc(N)c12,mutagenic
158366-45-1,CC(=O)c1cccn1[N+](=O)[O-],mutagenic
100-53-8,SCc1ccccc1,non-mutagenic
133561-39-4,Nc1ccc(c2ccc(cc2N)[N+](=O)[O-])c(c1)[N+](=O)[O-],mutagenic
42522-72-5,Oc1c(Br)cc2c(Oc3c(Br)c(O)c(Br)cc3C24OS(=O)(=O)c5ccccc45)c1Br,mutagenic
103-89-9,CC(=O)Nc1ccc(C)cc1,mutagenic
122365-34-8,Nc1ncnc2c1ncn2C(c3ccccc3)c4ccccc4,mutagenic
69304-47-8,OCC1OC(CC1O)N2C=C(\C=C\Br)C(=O)NC2=O,non-mutagenic
220168-52-5,O=C(ON(OCc1ccccc1)C(=O)c2ccccc2)c3ccc(cc3)C#N,mutagenic
118353-05-2,Nc1nc(O)c2ncn(C3CC(CO)C=C3)c2n1,non-mutagenic
55481-88-4,COC(=O)c1c(O)c2ccccc2c3OC(C)(C)C=Cc13,mutagenic
1663-39-4,CC(C)(C)OC(=O)C=C,non-mutagenic
4368-56-3,Nc1c2C(=O)c3ccccc3C(=O)c2c(NC4CCCCC4)cc1S(=O)(=O)O,non-mutagenic
NOCAS_M160,CCCC[C@@H]1C(=O)N(N(C1=O)c2ccc(O)cc2)c3ccccc3,mutagenic
10318-26-0,O[C@H](CBr)[C@H](O)[C@H](O)[C@@H](O)CBr,mutagenic
161697-01-4,CCc1nc2ccc(NC)c(C)c2nc1CC,mutagenic
60110-37-4,CC(C)(Br)C(=O)NCc1ccccc1,non-mutagenic
868-85-9,COP(=O)OC,mutagenic
127-07-1,NC(=O)NO,mutagenic
28553-12-0,CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,non-mutagenic
14953-63-0,Cn1cnc(c2ccccc2)c1[N+](=O)[O-],mutagenic
98033-23-9,CNc1ccc2ccc3ccc(O)cc3c2c1,mutagenic
93261-88-2,[O-][N+](=O)c1oc(C(=O)CBr)c(c2ccccc2)c1c3ccccc3,mutagenic
91-44-1,CCN(CC)c1ccc2C(=CC(=O)Oc2c1)C,non-mutagenic
146795-39-3,[O-][N+](=O)c1cc(cs1)C(=O)Nc2cccc(Cl)c2,mutagenic
602-64-2,Oc1cc2C(=O)c3ccccc3C(=O)c2c(O)c1O,mutagenic
591-35-5,Oc1cc(Cl)cc(Cl)c1,non-mutagenic
24463-19-2,ClCc1c2ccccc2cc3ccccc13,mutagenic
103630-35-9,CC(=C)C1CCC(=C)C2C1C=C(C)C(=O)C3=C2C(=O)C(C)(O)C3,non-mutagenic
109-65-9,CCCCBr,mutagenic
95-93-2,Cc1cc(C)c(C)cc1C,non-mutagenic
136861-01-3,Nc1cc(N)c(c2ccccc2)c(c1)[N+](=O)[O-],mutagenic
146795-32-6,CCc1cccc(NC(=O)c2csc(c2)[N+](=O)[O-])c1,mutagenic
22216-66-6,COc1ccc([Se]c2ccc(OC)cc2)cc1,mutagenic
NOCAS_M248,N1[C@@H]2[C@H]1c3cccc4cccc2c34,mutagenic
129-79-3,[O-][N+](=O)c1ccc2c(c1)C(=O)c3cc(cc(c23)[N+](=O)[O-])[N+](=O)[O-],mutagenic
119-41-5,CCOC(=O)COc1ccc2C(=O)C=C(Oc2c1)c3ccccc3,non-mutagenic
NOCAS_M318,Clc1ccc(CO[C@H](Cn2ccnc2)c3ccc(Cl)cc3Cl)cc1,non-mutagenic
110-02-1,c1ccsc1,non-mutagenic
420-46-2,CC(F)(F)F,non-mutagenic
688-74-4,CCCCOB(OCCCC)OCCCC,non-mutagenic
105-95-3,O=C1CCCCCCCCCCCC(=O)OCCO1,non-mutagenic
13010-07-6,CCCN(N=O)C(=N)N[N+](=O)[O-],mutagenic
64-18-6,OC=O,non-mutagenic
76002-91-0,CC(C)(c1ccc(OCC(O)CO)cc1)c2ccc(OCC3CO3)cc2,mutagenic
97-23-4,Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,mutagenic
74-83-9,CBr,mutagenic
96346-61-1,CN(C)c1ccc(cc1)C2CC3(C)C(CCC3(O)CCCO)C4CCC5=CC(=O)CCC5=C24,non-mutagenic
97975-05-8,OCC1OC(CC1O)N2C=C(CCCCl)C(=O)NC2=O,non-mutagenic
123-72-8,CCCC=O,non-mutagenic
106532-68-7,CCCCCC(=O)\N=C\1/SN(C(=O)CCCCC)c2ccc(cc12)[N+](=O)[O-],mutagenic
54357-08-3,Cc1ccc2cc(ccc2c1)[N+](=O)[O-],mutagenic
1124-33-0,[O-][N+](=O)c1cc[n+]([O-])cc1,mutagenic
87-68-3,ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,non-mutagenic
25003-82-1,c1ccc2c(c1)ccc3cc4cnccc4cc23,mutagenic
61064-66-2,ClNc1ccc2c(Cc3ccccc23)c1,mutagenic
98046-75-4,[O-][N+](=O)c1cnc2c(c1)nc3ccccn23,mutagenic
18028-55-2,Cc1ccc(C)c2c3ccccc3[nH]c12,mutagenic
92130-56-8,Cc1cc2ncccc2c3ncn(C)c13,non-mutagenic
480-54-6,C\C=C/1\C[C@H](C)[C@@](O)(CO)C(=O)OCC2=CCN3CC[C@@H](OC1=O)[C@H]23,mutagenic
712-12-9,CC(C)CNc1snc2ccccc12,non-mutagenic
42135-22-8,[O-][N+](=O)c1ccc2C(=O)c3ccccc3c2c1,mutagenic
153-78-6,Nc1ccc2c(Cc3ccccc23)c1,mutagenic
17309-86-3,CN(C)c1ccc(cc1)N=Nc2ccc3[nH]ncc3c2,mutagenic
49852-85-9,BrCc1c2ccccc2c3ccc4cccc5ccc1c3c45,mutagenic
836-37-3,COC(=O)\C(=C\c1oc(cc1)[N+](=O)[O-])\C#N,mutagenic
15254-64-5,Cc1cc(C)c2c(ccc3ccccc23)c1,mutagenic
619-17-0,Nc1cc(ccc1C(=O)O)[N+](=O)[O-],mutagenic
513-85-9,CC(O)C(C)O,non-mutagenic
41340-19-6,CCC1(CC(=O)O)OCCc2c1[nH]c3c(C)cccc23,non-mutagenic
3811-71-0,Nc1cc(N)c(cc1N=Nc2ccc(cc2)c3ccc(cc3)N=Nc4ccc(O)c(c4)C(=O)O)N=Nc5ccc(cc5)S(=O)(=O)O,mutagenic
95969-40-7,C[N+]1([O-])CCC(=CC1)c2ccccc2,non-mutagenic
6534-28-7,CC(=O)Nc1ccc(NC(=O)C)c2C(=O)c3ccccc3C(=O)c12,mutagenic
357-57-3,COc1cc2N3[C@H]4[C@@H]5[C@@H](CC3=O)OCC=C6CN7CC[C@]4([C@H]7C[C@@H]56)c2cc1OC,non-mutagenic
83407-42-5,CNc1c(C)cc2ncccc2c1N,non-mutagenic
24953-56-8,COc1nncc2ccccc12,non-mutagenic
83905-01-5,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC3OC(C)CC(C3O)N(C)C)C(C)(O)CC(C)CN(C)C(C)C(O)C1(C)O,non-mutagenic
321-14-2,OC(=O)c1cc(Cl)ccc1O,non-mutagenic
62641-67-2,C[C@H]1CN(N=O)C(=O)NC1=O,mutagenic
94500-44-4,ClCc1cc2c3ccccc3cc4ccc5cccc1c5c24,mutagenic
6223-35-4,CC(C)c1ccc(C)c2c(cc(C)c2c1)S(=O)(=O)O,non-mutagenic
100-17-4,COc1ccc(cc1)[N+](=O)[O-],mutagenic
NOCAS_M212,O1[C@@H]2C=Cc3c(ccc4c5C=Cc6cccc(cc34)c56)[C@H]12,mutagenic
63642-50-2,O=C1CCCc2c1ccc3c2ccc4ccccc34,mutagenic
108-45-2,Nc1cccc(N)c1,mutagenic
140-79-4,O=NN1CCN(CC1)N=O,mutagenic
56-93-9,C[N+](C)(C)Cc1ccccc1,non-mutagenic
3173-72-6,O=C=Nc1cccc2c(cccc12)N=C=O,non-mutagenic
112-55-0,CCCCCCCCCCCCS,non-mutagenic
13395-02-3,COc1cccc2c1cc3NC(=O)c4cc5OCOc5c2c34,mutagenic
505-29-3,C1CSCCS1,mutagenic
NOCAS_M67,NC(=O)C1(O[C@H]1C(=O)c2ccccc2)C(=O)N,mutagenic
101328-75-0,CCCCCn1cc2C[C@@H]3[C@H](C=C(C)CN3C)c4cccc1c24,mutagenic
838-88-0,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,mutagenic
75-87-6,ClC(Cl)(Cl)C=O,mutagenic
16974-10-0,CCCCCC\C=C/CCCCCCOC(=O)C,non-mutagenic
135-76-2,Oc1ccc2c(cccc2c1)S(=O)(=O)O,non-mutagenic
5975-78-0,CC1CCCC(=O)CCCCCc2cc(O)cc(O)c2C(=O)O1,non-mutagenic
56-53-1,CC\C(=C(\CC)/c1ccc(O)cc1)\c2ccc(O)cc2,non-mutagenic
3025-52-3,CCN(CC)c1ccc(cc1)N=Nc2ccc(cc2)[N+](=O)[O-],mutagenic
580-15-4,Nc1ccc2ncccc2c1,non-mutagenic
98-91-9,OC(=S)c1ccccc1,non-mutagenic
962-58-3,CCOP(=O)(OCC)Oc1cc(C)nc(n1)C(C)C,mutagenic
4435-53-4,COC(C)CCOC(=O)C,non-mutagenic
299-28-5,OCC(O)C(O)C(O)C(O)C(=O)O,non-mutagenic
143603-80-9,CCOC(=O)c1[nH]c2ccccc2c1\N=C\c3ccc(O)cc3,mutagenic
2645-07-0,OC(=O)CNC(=O)c1ccc(cc1)[N+](=O)[O-],mutagenic
108-80-5,O=C1NC(=O)NC(=O)N1,non-mutagenic
84030-17-1,Oc1ccc2cc(cc(c2c1N=Nc3ccc(cc3)S(=O)(=O)O)S(=O)(=O)O)S(=O)(=O)O,non-mutagenic
1253-28-7,CCCCCC(=O)OC1(CCC2C3CCC4=CC(=O)CCC4C3CCC12C)C(=O)C,non-mutagenic
55556-85-9,O[C@H]1CCCN(C1)N=O,mutagenic
4252-78-2,ClCC(=O)c1ccc(Cl)cc1Cl,mutagenic
73215-03-9,[O-][N+](=O)c1ccc(CNc2[nH]cnc3ncnc23)cc1,mutagenic
13177-25-8,Nc1ccc2cccc3c4ccccc4c1c23,mutagenic
37797-31-2,CC(=O)OCc1ccc(cc1)N=Nc2ccc(COC(=O)C)cc2,mutagenic
111712-45-9,CC(OP(=O)(OC(C)C(Br)CBr)OC(C)C(Br)CBr)C(Br)CBr,mutagenic
64920-32-7,O[C@@H]1C=Cc2ccc3c(ccc4ccccc34)c2[C@H]1O,mutagenic
103946-55-0,C(OCC1CCC2OC2C1)C3CCC4OC4C3,mutagenic
57309-27-0,CC1(N(O)c2ccccc2C1=O)c3ccccc3,non-mutagenic
224-41-9,c1ccc2c(c1)ccc3cc4ccc5ccccc5c4cc23,mutagenic
135105-89-4,COc1cc(OC)c2C3C=COC3Oc2c1,mutagenic
630-16-0,BrCC(Br)(Br)Br,mutagenic
142044-37-9,C[n+]1cccc2[C@@H]3O[C@@H]3C=Cc12,mutagenic
3585-32-8,CNN=NC,mutagenic
125372-29-4,Cc1cc2ncccc2c3nc(N=N#N)n(C)c13,mutagenic
133743-71-2,COC(=O)C1=C(C)N=C(C)C(=C(O)OCCc2ccc(cc2)N3CCN(CC3)C(c4ccccc4)c5ccccc5)C1c6cccc(c6)[N+](=O)[O-],non-mutagenic
134109-03-8,OC1C=Cc2c(ccc3c(Cl)c4ccccc4cc23)C1O,mutagenic
42286-46-4,O=C1C(=O)c2cc3ccccc3c4ccc5cccc1c5c24,mutagenic
101021-43-6,Cc1ccc2c(ccc3[nH]c4ccc5ccccc5c4c23)c1,mutagenic
2782-91-4,CN(C)C(=S)N(C)C,non-mutagenic
63224-45-3,CCCCCCCCCCCCCCN(OC(=O)C)c1ccc2c(Cc3ccccc23)c1,mutagenic
463-51-4,C=C=O,mutagenic
119239-64-4,OC1C(O)c2ccc3c(ccc[n+]3[O-])c2C4OC14,non-mutagenic
2039-87-4,Clc1ccccc1C=C,non-mutagenic
88746-58-1,BrCc1cc2c3ccccc3c4cccc(c1)c24,mutagenic
90301-75-0,NC1=NC(=O)N(C=C1CCCl)C2CC(O)C(CO)O2,non-mutagenic
4189-44-0,NC(=S(=O)=O)N,mutagenic
191861-18-4,Fc1cnc2c(ccc3ncc(F)cc23)c1,non-mutagenic
299-88-7,C\C(=C(/CCOC(=O)c1ccccc1)\SC(=O)c2ccccc2)\N(Cc3cnc(C)nc3N)C=O,non-mutagenic
37364-66-2,C[C@@H](O)[C@H](NC(=O)[C@@H](C)[C@H](O)[C@@H](C)NC(=O)[C@@H](NC(=O)c1nc(nc(N)c1C)[C@H](CC(=O)N)NC[C@H](N)C(=O)N)[C@@H](O[C@H]2O[C@@H](CO)[C@H](O)[C@H](O)[C@@H]2O[C@H]3O[C@H](CO)[C@@H](O)[C@H](OC(=O)N)[C@@H]3O)c4c[nH]cn4)C(=O)NCCc5nc(cs5)c6nc(cs6)C(=O)O,non-mutagenic
618-87-1,Nc1cc(cc(c1)[N+](=O)[O-])[N+](=O)[O-],mutagenic
14918-69-5,Oc1c(Cl)c(Cl)c(O)c2C(=O)C=CC(=O)c12,mutagenic
27321-96-6,CC(C)CCCC(C)C1CCC2C3CC=C4CC(CCC4(C)C3CCC12C)OCCOCCO,non-mutagenic
172374-59-3,CC(=O)Nc1ccc(Oc2ccc(cc2)N(O)C=O)cc1,mutagenic
146795-42-8,[O-][N+](=O)c1cc(cs1)C(=O)Nc2cccc(Br)c2,mutagenic
396-31-6,Fc1cnc2ccccc2c1,non-mutagenic
5437-38-7,Cc1cccc(C(=O)O)c1[N+](=O)[O-],mutagenic
122-69-0,O=C(OC\C=C\c1ccccc1)\C=C\c2ccccc2,mutagenic
3689-24-5,CCOP(=S)(OCC)OP(=S)(OCC)OCC,mutagenic
34433-31-3,NC(=O)c1cc[n+](COC[n+]2ccccc2\C=N\O)cc1,non-mutagenic
117066-35-0,O[C@H]1[C@H](O)c2nc3ccc4ccccc4c3cc2c5ccccc15,non-mutagenic
1116-40-1,CC(C)CN(CC(C)C)CC(C)C,non-mutagenic
153654-34-3,Oc1c(cc2c3ccccc3[nH]c2c1[N+](=O)[O-])[N+](=O)[O-],mutagenic
589-15-1,BrCc1ccc(Br)cc1,non-mutagenic
83-38-5,Clc1cccc(Cl)c1C=O,non-mutagenic
102408-26-4,CNc1nc2c3cccnc3ccc2n1C,mutagenic
66860-80-8,ClCC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,non-mutagenic
107-15-3,NCCN,mutagenic
153260-24-3,Nc1nc2C3CCCNC3CCc2s1,non-mutagenic
133-37-9,O[C@@H]([C@H](O)C(=O)O)C(=O)O,non-mutagenic
54954-12-0,OC[C@H]1O[C@@H](Oc2cc(O)cc3Oc4c(O)ccc(O)c4C(=O)c23)[C@H](O)[C@@H](O)[C@@H]1O,mutagenic
148-79-8,c1ccc2[nH]c(nc2c1)c3cscn3,mutagenic
2438-72-4,CCCCOc1ccc(CC(=O)NO)cc1,mutagenic
5709-67-1,[O-][N+](=O)c1nc2ccccc2[nH]1,mutagenic
67730-11-4,Cc1cccn2c1nc3ccc(N)nc23,mutagenic
5855-71-0,Nc1ccc(c2ccc(N)cc2[N+](=O)[O-])c(c1)[N+](=O)[O-],mutagenic
159092-81-6,[O-][N+](=O)c1ccc2c(c1)cc(c3ccc(cc23)[N+](=O)[O-])[N+](=O)[O-],mutagenic
645-09-0,NC(=O)c1cccc(c1)[N+](=O)[O-],mutagenic
92-48-8,Cc1ccc2OC(=O)C=Cc2c1,non-mutagenic
53-43-0,CC12CCC3C(CC=C4CC(O)CCC34C)C1CCC2=O,non-mutagenic
100-65-2,ONc1ccccc1,mutagenic
153654-32-1,Oc1c(cc2c3cc(ccc3[nH]c2c1[N+](=O)[O-])[N+](=O)[O-])[N+](=O)[O-],mutagenic
623-10-9,Cc1ccc(NO)cc1,mutagenic
91-23-6,COc1ccccc1[N+](=O)[O-],mutagenic
119-39-1,Oc1nncc2ccccc12,non-mutagenic
88-05-1,Cc1cc(C)c(N)c(C)c1,mutagenic
809-73-4,CC(C)(C)C1=CC(=CC=C2C=C(C(=O)C(=C2)C(C)(C)C)C(C)(C)C)C=C(C1=O)C(C)(C)C,non-mutagenic
111070-57-6,[O-][N+](=O)c1oc(\C=N\N2C(=O)C=C(C=C2c3ccccc3)c4ccccc4)cc1,mutagenic
19322-27-1,CC1=C(O)C(=O)CO1,mutagenic
NOCAS_M260,CC[C@@H](Cl)[N+](=O)[O-],mutagenic
31383-81-0,COC(=O)c1cc(Cc2ccc(N)c(c2)C(=O)OC)ccc1N,mutagenic
